long,lat,order,hole,piece,id,group
444166.01615615,136839.93430801,22693,FALSE,1,E07000094,E07000094.1
443631.5211171,137634.94429674,22694,FALSE,1,E07000094,E07000094.1
444401.66554452,138922.87546751,22695,FALSE,1,E07000094,E07000094.1
445680.19516972,139787.59559351,22696,FALSE,1,E07000094,E07000094.1
445712.40786004,140232.50544062,22697,FALSE,1,E07000094,E07000094.1
446469.41463009,140192.71391573,22698,FALSE,1,E07000094,E07000094.1
446437.13295303,141113.0236071,22699,FALSE,1,E07000094,E07000094.1
447032.45048399,141596.33947074,22700,FALSE,1,E07000094,E07000094.1
446863.65057114,141850.24905824,22701,FALSE,1,E07000094,E07000094.1
448393.98229645,144173.42692335,22702,FALSE,1,E07000094,E07000094.1
449025.28869239,144402.64977007,22703,FALSE,1,E07000094,E07000094.1
452610.01294477,143799.60178236,22704,FALSE,1,E07000094,E07000094.1
454056.82750936,143756.73132198,22705,FALSE,1,E07000094,E07000094.1
536815.00066704,210952.40080484,22706,FALSE,1,E07000095,E07000095.1
538087.98050086,210905.19792731,22707,FALSE,1,E07000095,E07000095.1
538451.67320938,210947.09785208,22708,FALSE,1,E07000095,E07000095.1
538312.07859846,210670.89144813,22709,FALSE,1,E07000095,E07000095.1
538455.87608301,209929.38001841,22710,FALSE,1,E07000095,E07000095.1
539083.07164947,209218.47395489,22711,FALSE,1,E07000095,E07000095.1
539032.75846473,208447.56260373,22712,FALSE,1,E07000095,E07000095.1
538430.34201426,208197.95229973,22713,FALSE,1,E07000095,E07000095.1
538348.43799999,208020.7486913,22714,FALSE,1,E07000095,E07000095.1
538260.51335851,207054.22575624,22715,FALSE,1,E07000095,E07000095.1
537753.79787525,206659.0123007,22716,FALSE,1,E07000095,E07000095.1
537284.89584924,206762.1065836,22717,FALSE,1,E07000095,E07000095.1
537254.19253759,205943.18166759,22718,FALSE,1,E07000095,E07000095.1
537265.60575402,204576.94937708,22719,FALSE,1,E07000095,E07000095.1
537193.9134468,203707.72434272,22720,FALSE,1,E07000095,E07000095.1
537074.2204835,202822.59714662,22721,FALSE,1,E07000095,E07000095.1
536938.02464801,202359.3790819,22722,FALSE,1,E07000095,E07000095.1
537037.92483565,201823.45008082,22723,FALSE,1,E07000095,E07000095.1
537545.61619948,199883.45578057,22724,FALSE,1,E07000095,E07000095.1
536056.31330623,200023.03205109,22725,FALSE,1,E07000095,E07000095.1
534977.62333942,200167.1291402,22726,FALSE,1,E07000095,E07000095.1
534076.03363317,200027.23251609,22727,FALSE,1,E07000095,E07000095.1
532542.30265831,200760.93911935,22728,FALSE,1,E07000095,E07000095.1
531025.26119906,200933.96780278,22729,FALSE,1,E07000095,E07000095.1
530979.91085589,203346.98057182,22730,FALSE,1,E07000095,E07000095.1
530368.1971784,204136.49485899,22731,FALSE,1,E07000095,E07000095.1
531390.04141704,205847.73239748,22732,FALSE,1,E07000095,E07000095.1
534176.47264426,205782.56081387,22733,FALSE,1,E07000095,E07000095.1
534235.77241077,205860.76429507,22734,FALSE,1,E07000095,E07000095.1
534352.4888966,206659.10572157,22735,FALSE,1,E07000095,E07000095.1
534564.08723683,206643.5064971,22736,FALSE,1,E07000095,E07000095.1
534753.4410738,208763.11603938,22737,FALSE,1,E07000095,E07000095.1
534949.77278589,209757.1515442,22738,FALSE,1,E07000095,E07000095.1
536498.5880625,210163.17862104,22739,FALSE,1,E07000095,E07000095.1
536815.00066704,210952.40080484,22740,FALSE,1,E07000095,E07000095.1
505440.69067052,218563.46956797,22741,FALSE,1,E07000096,E07000096.1
505888.66794259,217953.95935082,22742,FALSE,1,E07000096,E07000096.1
506573.46444355,218289.45720903,22743,FALSE,1,E07000096,E07000096.1
507036.65567791,217695.0428972,22744,FALSE,1,E07000096,E07000096.1
507614.66808743,218178.431929,22745,FALSE,1,E07000096,E07000096.1
508574.06626211,217630.01636071,22746,FALSE,1,E07000096,E07000096.1
508822.87813858,218023.1142617,22747,FALSE,1,E07000096,E07000096.1
509992.46986312,216980.68447068,22748,FALSE,1,E07000096,E07000096.1
509217.65664306,216424.48680808,22749,FALSE,1,E07000096,E07000096.1
509015.6312926,214772.7717879,22750,FALSE,1,E07000096,E07000096.1
509407.13251293,214573.26025282,22751,FALSE,1,E07000096,E07000096.1
508502.22084577,213724.16659611,22752,FALSE,1,E07000096,E07000096.1
508422.31129721,213181.05645241,22753,FALSE,1,E07000096,E07000096.1
509787.31203944,212158.22514565,22754,FALSE,1,E07000096,E07000096.1
509525.90107585,211471.51726147,22755,FALSE,1,E07000096,E07000096.1
508562.59164938,211549.74040572,22756,FALSE,1,E07000096,E07000096.1
507659.18382059,210952.03743532,22757,FALSE,1,E07000096,E07000096.1
507924.27522612,210457.82836539,22758,FALSE,1,E07000096,E07000096.1
508389.17865869,209929.21577965,22759,FALSE,1,E07000096,E07000096.1
508452.66239136,208858.0082786,22760,FALSE,1,E07000096,E07000096.1
508933.86134801,208655.29662463,22761,FALSE,1,E07000096,E07000096.1
508913.7545544,207574.18805781,22762,FALSE,1,E07000096,E07000096.1
508767.24102017,207193.79016967,22763,FALSE,1,E07000096,E07000096.1
509100.03766969,206741.97482709,22764,FALSE,1,E07000096,E07000096.1
508728.71899613,206242.35973973,22765,FALSE,1,E07000096,E07000096.1
509046.21059187,205859.1345517,22766,FALSE,1,E07000096,E07000096.1
507795.57364952,205010.92909152,22767,FALSE,1,E07000096,E07000096.1
507843.78615545,204433.72243905,22768,FALSE,1,E07000096,E07000096.1
507148.8674178,204115.63771552,22769,FALSE,1,E07000096,E07000096.1
507885.59579815,201403.38621342,22770,FALSE,1,E07000096,E07000096.1
506062.76166691,200794.1203416,22771,FALSE,1,E07000096,E07000096.1
505865.25987289,200895.32037422,22772,FALSE,1,E07000096,E07000096.1
503554.7890276,201259.42146198,22773,FALSE,1,E07000096,E07000096.1
502674.09535752,201913.74390826,22774,FALSE,1,E07000096,E07000096.1
502180.40295834,200624.59588347,22775,FALSE,1,E07000096,E07000096.1
502122.60593927,199180.64874305,22776,FALSE,1,E07000096,E07000096.1
501117.21446862,198906.93424535,22777,FALSE,1,E07000096,E07000096.1
500432.92347756,199208.9358735,22778,FALSE,1,E07000096,E07000096.1
500725.01891932,200788.60020568,22779,FALSE,1,E07000096,E07000096.1
500458.62594301,201491.32259403,22780,FALSE,1,E07000096,E07000096.1
499365.6488192,202437.44829199,22781,FALSE,1,E07000096,E07000096.1
499483.95066027,203122.76541371,22782,FALSE,1,E07000096,E07000096.1
500225.03974727,203696.39491306,22783,FALSE,1,E07000096,E07000096.1
499993.34489607,204289.01270736,22784,FALSE,1,E07000096,E07000096.1
500231.24518277,204534.52207916,22785,FALSE,1,E07000096,E07000096.1
499972.3492334,204917.63286426,22786,FALSE,1,E07000096,E07000096.1
499494.06183331,204909.43144562,22787,FALSE,1,E07000096,E07000096.1
499583.66158513,205273.43987199,22788,FALSE,1,E07000096,E07000096.1
499147.76906337,205177.43088506,22789,FALSE,1,E07000096,E07000096.1
499271.06573767,205521.54444869,22790,FALSE,1,E07000096,E07000096.1
498653.47805083,205091.82901931,22791,FALSE,1,E07000096,E07000096.1
497960.79704058,206131.04997744,22792,FALSE,1,E07000096,E07000096.1
497678.20731768,206880.97732485,22793,FALSE,1,E07000096,E07000096.1
495855.04023716,206324.34531876,22794,FALSE,1,E07000096,E07000096.1
495790.3448536,206710.95659863,22795,FALSE,1,E07000096,E07000096.1
494766.46152123,207101.75989239,22796,FALSE,1,E07000096,E07000096.1
493719.87700486,207025.1514204,22797,FALSE,1,E07000096,E07000096.1
491633.62745303,208587.08942407,22798,FALSE,1,E07000096,E07000096.1
491426.03124292,209695.02682749,22799,FALSE,1,E07000096,E07000096.1
491040.13668892,210755.45613841,22800,FALSE,1,E07000096,E07000096.1
490432.1388599,211220.66306652,22801,FALSE,1,E07000096,E07000096.1
490979.42733442,211480.28174562,22802,FALSE,1,E07000096,E07000096.1
490942.41961569,211771.68683284,22803,FALSE,1,E07000096,E07000096.1
489631.88747195,213712.09993718,22804,FALSE,1,E07000096,E07000096.1
489059.07542872,214333.49856656,22805,FALSE,1,E07000096,E07000096.1
488383.86287344,213831.89309906,22806,FALSE,1,E07000096,E07000096.1
488092.46068535,213992.19481996,22807,FALSE,1,E07000096,E07000096.1
486976.72880265,215878.39260724,22808,FALSE,1,E07000096,E07000096.1
486510.22008998,216686.89032733,22809,FALSE,1,E07000096,E07000096.1
487153.22853076,216732.79412258,22810,FALSE,1,E07000096,E07000096.1
487495.12964461,217468.99878334,22811,FALSE,1,E07000096,E07000096.1
488083.54258812,217594.70571085,22812,FALSE,1,E07000096,E07000096.1
488110.74387114,218117.01085068,22813,FALSE,1,E07000096,E07000096.1
488618.95825339,218454.91167798,22814,FALSE,1,E07000096,E07000096.1
489145.17211793,218103.61040439,22815,FALSE,1,E07000096,E07000096.1
489640.68972074,218512.72580374,22816,FALSE,1,E07000096,E07000096.1
490152.70545634,218417.02735068,22817,FALSE,1,E07000096,E07000096.1
490554.20916323,217553.20748358,22818,FALSE,1,E07000096,E07000096.1
489972.29534258,216638.30033246,22819,FALSE,1,E07000096,E07000096.1
490554.80840223,216426.79984816,22820,FALSE,1,E07000096,E07000096.1
491969.02583616,213859.72546177,22821,FALSE,1,E07000096,E07000096.1
492533.8292959,213828.43175004,22822,FALSE,1,E07000096,E07000096.1
493313.82291267,213639.23053217,22823,FALSE,1,E07000096,E07000096.1
494119.52850793,214145.34563033,22824,FALSE,1,E07000096,E07000096.1
494322.9295471,214363.44697735,22825,FALSE,1,E07000096,E07000096.1
495791.89514462,213512.13903771,22826,FALSE,1,E07000096,E07000096.1
496962.09666266,213754.64497762,22827,FALSE,1,E07000096,E07000096.1
497193.77318845,213104.13101984,22828,FALSE,1,E07000096,E07000096.1
497874.06475491,212980.43531477,22829,FALSE,1,E07000096,E07000096.1
498494.90197807,214386.35716474,22830,FALSE,1,E07000096,E07000096.1
498858.00655763,214434.85494459,22831,FALSE,1,E07000096,E07000096.1
499281.72625069,215174.96716321,22832,FALSE,1,E07000096,E07000096.1
499453.31696672,215000.96440083,22833,FALSE,1,E07000096,E07000096.1
499295.33555357,215598.37360393,22834,FALSE,1,E07000096,E07000096.1
499523.14118963,215689.77986349,22835,FALSE,1,E07000096,E07000096.1
499774.32870644,215221.47617797,22836,FALSE,1,E07000096,E07000096.1
500615.79929592,214318.36182275,22837,FALSE,1,E07000096,E07000096.1
500519.38772312,213984.75104396,22838,FALSE,1,E07000096,E07000096.1
501856.25934382,212937.73550482,22839,FALSE,1,E07000096,E07000096.1
502159.25505168,212864.23598966,22840,FALSE,1,E07000096,E07000096.1
503338.39284605,214041.34702262,22841,FALSE,1,E07000096,E07000096.1
503372.10389073,214712.75324372,22842,FALSE,1,E07000096,E07000096.1
502700.51899022,215189.27251554,22843,FALSE,1,E07000096,E07000096.1
503054.01656733,215352.96285356,22844,FALSE,1,E07000096,E07000096.1
503321.63026903,216414.87855967,22845,FALSE,1,E07000096,E07000096.1
504009.70375628,216260.36053838,22846,FALSE,1,E07000096,E07000096.1
504057.71668941,217100.37001832,22847,FALSE,1,E07000096,E07000096.1
504841.98326099,217041.56446802,22848,FALSE,1,E07000096,E07000096.1
505411.17489309,217423.26168447,22849,FALSE,1,E07000096,E07000096.1
504904.10026331,218265.87871907,22850,FALSE,1,E07000096,E07000096.1
505440.69067052,218563.46956797,22851,FALSE,1,E07000096,E07000096.1
520602.37910957,204864.99543623,22852,FALSE,1,E07000098,E07000098.1
521611.09639682,203358.14125343,22853,FALSE,1,E07000098,E07000098.1
521781.41156851,202290.02123478,22854,FALSE,1,E07000098,E07000098.1
522093.78715136,202811.51396964,22855,FALSE,1,E07000098,E07000098.1
522917.28252809,203095.02050267,22856,FALSE,1,E07000098,E07000098.1
524283.10802478,202751.50395121,22857,FALSE,1,E07000098,E07000098.1
526299.55857079,202011.67115399,22858,FALSE,1,E07000098,E07000098.1
526410.25837111,202025.46562045,22859,FALSE,1,E07000098,E07000098.1
527039.97498326,201720.34942987,22860,FALSE,1,E07000098,E07000098.1
527046.90048058,200413.84197437,22861,FALSE,1,E07000098,E07000098.1
527052.30564674,200170.03905392,22862,FALSE,1,E07000098,E07000098.1
526468.02401127,198727.52308712,22863,FALSE,1,E07000098,E07000098.1
526198.72121288,198671.11955959,22864,FALSE,1,E07000098,E07000098.1
525815.82495185,198211.91448053,22865,FALSE,1,E07000098,E07000098.1
525207.72979908,197673.0015178,22866,FALSE,1,E07000098,E07000098.1
524581.60131288,198355.6213669,22867,FALSE,1,E07000098,E07000098.1
523811.60044401,197978.9153202,22868,FALSE,1,E07000098,E07000098.1
524048.91441536,197529.2046761,22869,FALSE,1,E07000098,E07000098.1
522778.00943115,196863.99891861,22870,FALSE,1,E07000098,E07000098.1
522600.50130284,197172.80728372,22871,FALSE,1,E07000098,E07000098.1
521198.01293207,196703.03146488,22872,FALSE,1,E07000098,E07000098.1
521066.79336355,195798.00887549,22873,FALSE,1,E07000098,E07000098.1
520809.26814302,195272.79454045,22874,FALSE,1,E07000098,E07000098.1
520264.55597696,195431.80852417,22875,FALSE,1,E07000098,E07000098.1
519926.83729057,195151.50538745,22876,FALSE,1,E07000098,E07000098.1
519592.63693227,195010.90832559,22877,FALSE,1,E07000098,E07000098.1
519558.3317889,194729.69824545,22878,FALSE,1,E07000098,E07000098.1
517436.84903212,194421.53072025,22879,FALSE,1,E07000098,E07000098.1
516580.9517223,194867.36097698,22880,FALSE,1,E07000098,E07000098.1
515505.84576982,194096.24677975,22881,FALSE,1,E07000098,E07000098.1
514999.23136781,193739.44349617,22882,FALSE,1,E07000098,E07000098.1
513443.97676115,192901.13836175,22883,FALSE,1,E07000098,E07000098.1
512922.4821607,193747.17537615,22884,FALSE,1,E07000098,E07000098.1
512546.48486446,194251.09489919,22885,FALSE,1,E07000098,E07000098.1
512387.68616186,194460.70475776,22886,FALSE,1,E07000098,E07000098.1
512203.98647166,194666.21613545,22887,FALSE,1,E07000098,E07000098.1
512770.71243087,195103.52669368,22888,FALSE,1,E07000098,E07000098.1
512130.9080171,195612.94952169,22889,FALSE,1,E07000098,E07000098.1
511949.90034216,195649.15343288,22890,FALSE,1,E07000098,E07000098.1
511704.11386722,196568.19527431,22891,FALSE,1,E07000098,E07000098.1
511845.22684562,197952.90841878,22892,FALSE,1,E07000098,E07000098.1
512483.41189134,198447.81237989,22893,FALSE,1,E07000098,E07000098.1
512515.30939486,198512.90395844,22894,FALSE,1,E07000098,E07000098.1
512882.48531514,198988.30588171,22895,FALSE,1,E07000098,E07000098.1
512817.59202874,199650.60323367,22896,FALSE,1,E07000098,E07000098.1
512200.12694909,200059.80477494,22897,FALSE,1,E07000098,E07000098.1
512391.62416028,200555.69879874,22898,FALSE,1,E07000098,E07000098.1
512636.00784322,200013.5968922,22899,FALSE,1,E07000098,E07000098.1
513781.03358504,200373.80768124,22900,FALSE,1,E07000098,E07000098.1
513820.34291638,201231.99629214,22901,FALSE,1,E07000098,E07000098.1
515039.98412593,201194.70817601,22902,FALSE,1,E07000098,E07000098.1
515725.91275091,201851.81684475,22903,FALSE,1,E07000098,E07000098.1
516054.06542841,200746.20110466,22904,FALSE,1,E07000098,E07000098.1
516948.22644102,201258.41193211,22905,FALSE,1,E07000098,E07000098.1
517588.28850966,201120.50225536,22906,FALSE,1,E07000098,E07000098.1
517423.21987859,202400.94216926,22907,FALSE,1,E07000098,E07000098.1
518659.66688213,203119.23682989,22908,FALSE,1,E07000098,E07000098.1
519117.33085832,203911.43154871,22909,FALSE,1,E07000098,E07000098.1
518499.5353086,203841.24442571,22910,FALSE,1,E07000098,E07000098.1
518645.51368321,204234.3360189,22911,FALSE,1,E07000098,E07000098.1
518235.59331548,204636.83267868,22912,FALSE,1,E07000098,E07000098.1
518616.06716708,205240.01658804,22913,FALSE,1,E07000098,E07000098.1
519821.76141646,205804.20563348001,22914,FALSE,1,E07000098,E07000098.1
520602.37910957,204864.99543623,22915,FALSE,1,E07000098,E07000098.1
527073.20919876,242844.81885658,22916,FALSE,1,E07000099,E07000099.1
526597.42011998,241014.0841651,22917,FALSE,1,E07000099,E07000099.1
527337.64662517,240357.36506345,22918,FALSE,1,E07000099,E07000099.1
528083.56369762,240292.15983415,22919,FALSE,1,E07000099,E07000099.1
528912.3922121,238466.52509462,22920,FALSE,1,E07000099,E07000099.1
528647.28516934,237489.90766358,22921,FALSE,1,E07000099,E07000099.1
529033.38839687,237344.00832507,22922,FALSE,1,E07000099,E07000099.1
529920.69943784,238350.129978,22923,FALSE,1,E07000099,E07000099.1
531855.01916455,239461.65639847,22924,FALSE,1,E07000099,E07000099.1
533535.14153374,240478.47763855,22925,FALSE,1,E07000099,E07000099.1
534766.25841955,241866.09708844,22926,FALSE,1,E07000099,E07000099.1
535528.06108723,242390.20849858,22927,FALSE,1,E07000099,E07000099.1
536345.67151415,242226.21579256,22928,FALSE,1,E07000099,E07000099.1
537142.27427376,241137.70235244,22929,FALSE,1,E07000099,E07000099.1
537736.36763678,240916.79457386,22930,FALSE,1,E07000099,E07000099.1
539995.44129219,241402.01309214,22931,FALSE,1,E07000099,E07000099.1
540894.04844587,238233.46191155,22932,FALSE,1,E07000099,E07000099.1
542053.33842366,236169.23585644,22933,FALSE,1,E07000099,E07000099.1
542494.11970018,235633.33347528,22934,FALSE,1,E07000099,E07000099.1
542186.24786189,233752.69867366,22935,FALSE,1,E07000099,E07000099.1
542051.75727401,233277.49592575,22936,FALSE,1,E07000099,E07000099.1
540443.38611745,233788.48968547,22937,FALSE,1,E07000099,E07000099.1
540495.68362217,234027.79530592,22938,FALSE,1,E07000099,E07000099.1
540083.18353999,233955.69315851,22939,FALSE,1,E07000099,E07000099.1
539831.78325534,234307.9971131,22940,FALSE,1,E07000099,E07000099.1
539650.590043,234014.59566136,22941,FALSE,1,E07000099,E07000099.1
538910.07873147,234205.9912786,22942,FALSE,1,E07000099,E07000099.1
539040.97781202,233700.68818693,22943,FALSE,1,E07000099,E07000099.1
538076.37059777,233616.4776158,22944,FALSE,1,E07000099,E07000099.1
537461.86842841,233593.68189525,22945,FALSE,1,E07000099,E07000099.1
537206.8645957,234659.99293347,22946,FALSE,1,E07000099,E07000099.1
535774.65157572,235035.29608585,22947,FALSE,1,E07000099,E07000099.1
535341.54796792,233537.16936938,22948,FALSE,1,E07000099,E07000099.1
534164.13305878,233051.65651504,22949,FALSE,1,E07000099,E07000099.1
534835.83579069,232143.84422153,22950,FALSE,1,E07000099,E07000099.1
534733.32932514,231727.53636432,22951,FALSE,1,E07000099,E07000099.1
533024.07334862,230473.61161667,22952,FALSE,1,E07000099,E07000099.1
532625.31203775,232070.93628692,22953,FALSE,1,E07000099,E07000099.1
532355.5058337,232049.43112385,22954,FALSE,1,E07000099,E07000099.1
531171.74911503,230357.10716097,22955,FALSE,1,E07000099,E07000099.1
530182.91979848,230077.70000672,22956,FALSE,1,E07000099,E07000099.1
530187.79470187,229228.29131264,22957,FALSE,1,E07000099,E07000099.1
530001.87246977,228731.07603052,22958,FALSE,1,E07000099,E07000099.1
529312.96372308,228745.17990533,22959,FALSE,1,E07000099,E07000099.1
529570.14089258,228082.77046963,22960,FALSE,1,E07000099,E07000099.1
529413.51881616,227201.95315718,22961,FALSE,1,E07000099,E07000099.1
527610.70455523,227796.36258499,22962,FALSE,1,E07000099,E07000099.1
526967.97568237,227284.24932027,22963,FALSE,1,E07000099,E07000099.1
526953.46488096,226650.63860653,22964,FALSE,1,E07000099,E07000099.1
526486.45313179,226241.71986073,22965,FALSE,1,E07000099,E07000099.1
526461.65191853,226288.92765912,22966,FALSE,1,E07000099,E07000099.1
526059.86127818,227078.34033897,22967,FALSE,1,E07000099,E07000099.1
524910.84843903,227545.61339401,22968,FALSE,1,E07000099,E07000099.1
524337.01641423,227006.67762395,22969,FALSE,1,E07000099,E07000099.1
524244.12823169,227308.7875222,22970,FALSE,1,E07000099,E07000099.1
523176.19794686,227054.72945867,22971,FALSE,1,E07000099,E07000099.1
522476.89528522,227324.61409096,22972,FALSE,1,E07000099,E07000099.1
522065.18063824,227003.99120307,22973,FALSE,1,E07000099,E07000099.1
521847.9774073,225128.36389383,22974,FALSE,1,E07000099,E07000099.1
521562.86938522,224441.05841178,22975,FALSE,1,E07000099,E07000099.1
521946.27929638,224251.66416948,22976,FALSE,1,E07000099,E07000099.1
521843.97471281,223739.56517035,22977,FALSE,1,E07000099,E07000099.1
522164.88608273,223602.47399142,22978,FALSE,1,E07000099,E07000099.1
522221.18595197,223119.67151495,22979,FALSE,1,E07000099,E07000099.1
522645.79558005,223433.58699617,22980,FALSE,1,E07000099,E07000099.1
522954.69405248,223230.09404147,22981,FALSE,1,E07000099,E07000099.1
523707.01492793,221698.60982793,22982,FALSE,1,E07000099,E07000099.1
524545.92852115,222029.34377413,22983,FALSE,1,E07000099,E07000099.1
525696.65602878,221261.66090454,22984,FALSE,1,E07000099,E07000099.1
525827.8640329,221216.35445556,22985,FALSE,1,E07000099,E07000099.1
526491.39659946,219731.04155748,22986,FALSE,1,E07000099,E07000099.1
525935.17552989,219133.33939134,22987,FALSE,1,E07000099,E07000099.1
525183.44914784,219543.64015738,22988,FALSE,1,E07000099,E07000099.1
524622.83332372,219182.12700662,22989,FALSE,1,E07000099,E07000099.1
524345.93396407,219371.41550547,22990,FALSE,1,E07000099,E07000099.1
523606.72227063,218816.79992538,22991,FALSE,1,E07000099,E07000099.1
524327.3374866,218310.01188078,22992,FALSE,1,E07000099,E07000099.1
524153.43175416,217683.40349811,22993,FALSE,1,E07000099,E07000099.1
523821.23239191,217780.09902988,22994,FALSE,1,E07000099,E07000099.1
523103.92524449,217173.08852554,22995,FALSE,1,E07000099,E07000099.1
523678.32681401,217943.49942134,22996,FALSE,1,E07000099,E07000099.1
523185.11544284,218487.3824243,22997,FALSE,1,E07000099,E07000099.1
522554.51864878,217726.67555545,22998,FALSE,1,E07000099,E07000099.1
522438.82266558,217939.88427437,22999,FALSE,1,E07000099,E07000099.1
522466.32609982,217253.58585826,23000,FALSE,1,E07000099,E07000099.1
522824.02124394,217033.98536099,23001,FALSE,1,E07000099,E07000099.1
522408.93285906,216447.39662126,23002,FALSE,1,E07000099,E07000099.1
522343.93231561,216936.69204429,23003,FALSE,1,E07000099,E07000099.1
521251.84467971,216649.11644263,23004,FALSE,1,E07000099,E07000099.1
520829.93416465,217847.60429339,23005,FALSE,1,E07000099,E07000099.1
519109.45092827,217172.74584821,23006,FALSE,1,E07000099,E07000099.1
519053.05885244,216603.83995501,23007,FALSE,1,E07000099,E07000099.1
515889.96624743,216673.45876066,23008,FALSE,1,E07000099,E07000099.1
515605.86847526,217576.77807421,23009,FALSE,1,E07000099,E07000099.1
514473.17384541,218081.99687199,23010,FALSE,1,E07000099,E07000099.1
513516.16763275,219611.10497277,23011,FALSE,1,E07000099,E07000099.1
513354.75857227,220772.60072818,23012,FALSE,1,E07000099,E07000099.1
513682.64703067,221302.28510516,23013,FALSE,1,E07000099,E07000099.1
513341.24678754,221944.27787537,23014,FALSE,1,E07000099,E07000099.1
512594.8391995,223021.27754615,23015,FALSE,1,E07000099,E07000099.1
511988.74049668,223111.89140801,23016,FALSE,1,E07000099,E07000099.1
511664.74181129,223809.18840808,23017,FALSE,1,E07000099,E07000099.1
511133.0463493,225358.99390631,23018,FALSE,1,E07000099,E07000099.1
511268.65840394,225650.39058449,23019,FALSE,1,E07000099,E07000099.1
510860.72752841,226476.82961267,23020,FALSE,1,E07000099,E07000099.1
509717.25766629,227194.19309424,23021,FALSE,1,E07000099,E07000099.1
509929.75573756,227305.20673866,23022,FALSE,1,E07000099,E07000099.1
509675.60534493,228414.63075815,23023,FALSE,1,E07000099,E07000099.1
510055.11174267,231120.15779482,23024,FALSE,1,E07000099,E07000099.1
510465.51874509,231229.9646285,23025,FALSE,1,E07000099,E07000099.1
510660.53388826,232252.56286229,23026,FALSE,1,E07000099,E07000099.1
511314.24020141,232456.66242078,23027,FALSE,1,E07000099,E07000099.1
511503.94323317,231593.36699616,23028,FALSE,1,E07000099,E07000099.1
511230.66850292,229337.17607116,23029,FALSE,1,E07000099,E07000099.1
511948.97264284,228975.44995432,23030,FALSE,1,E07000099,E07000099.1
513461.35574512,230073.17834514,23031,FALSE,1,E07000099,E07000099.1
513518.07544152,230759.76923297,23032,FALSE,1,E07000099,E07000099.1
513383.28135946,231775.95885974,23033,FALSE,1,E07000099,E07000099.1
512489.17015656,232013.05223712,23034,FALSE,1,E07000099,E07000099.1
512232.56036559,232958.84861766,23035,FALSE,1,E07000099,E07000099.1
512807.37311365,233170.44794933,23036,FALSE,1,E07000099,E07000099.1
514191.00182882,232891.23197737,23037,FALSE,1,E07000099,E07000099.1
516055.04375741,232862.42447809,23038,FALSE,1,E07000099,E07000099.1
516362.53763385,233643.93135455,23039,FALSE,1,E07000099,E07000099.1
517134.93417502,234366.94548293,23040,FALSE,1,E07000099,E07000099.1
516796.31513844,234957.26346677,23041,FALSE,1,E07000099,E07000099.1
517902.92820311,235098.95988695,23042,FALSE,1,E07000099,E07000099.1
517952.0437542,234525.93876276,23043,FALSE,1,E07000099,E07000099.1
518736.1709176,233595.91836637,23044,FALSE,1,E07000099,E07000099.1
518643.28044987,232823.001255,23045,FALSE,1,E07000099,E07000099.1
519584.36897616,232677.98833416,23046,FALSE,1,E07000099,E07000099.1
519761.97178562,233314.41410569,23047,FALSE,1,E07000099,E07000099.1
520418.96138515,233306.5100371,23048,FALSE,1,E07000099,E07000099.1
520643.41401861,234853.16196913,23049,FALSE,1,E07000099,E07000099.1
521141.30405198,234745.46311079,23050,FALSE,1,E07000099,E07000099.1
522716.88711824,235952.78661916,23051,FALSE,1,E07000099,E07000099.1
523553.29809177,236126.28558616,23052,FALSE,1,E07000099,E07000099.1
522228.33340585,239088.95751143,23053,FALSE,1,E07000099,E07000099.1
523838.5432109,241985.71675701,23054,FALSE,1,E07000099,E07000099.1
525377.68104992,241778.80637438,23055,FALSE,1,E07000099,E07000099.1
525909.87540539,243664.64616075,23056,FALSE,1,E07000099,E07000099.1
526371.7791232,244067.14803669,23057,FALSE,1,E07000099,E07000099.1
527073.20919876,242844.81885658,23058,FALSE,1,E07000099,E07000099.1
511981.54769682,202157.39458899,23059,FALSE,1,E07000102,E07000102.1
512376.82521049,200599.89588495,23060,FALSE,1,E07000102,E07000102.1
511757.1499282,200929.40349538,23061,FALSE,1,E07000102,E07000102.1
510498.8000108,201563.23964726,23062,FALSE,1,E07000102,E07000102.1
509810.66684846,200067.85647378,23063,FALSE,1,E07000102,E07000102.1
509100.83519718,199726.86027288,23064,FALSE,1,E07000102,E07000102.1
508762.62434317,199535.56437091,23065,FALSE,1,E07000102,E07000102.1
508635.01821499,199462.16485373,23066,FALSE,1,E07000102,E07000102.1
508785.71532352,198033.63820298,23067,FALSE,1,E07000102,E07000102.1
508002.39392671,198261.22437134,23068,FALSE,1,E07000102,E07000102.1
508263.10012996,196838.09645323,23069,FALSE,1,E07000102,E07000102.1
509067.42210121,196232.49846149,23070,FALSE,1,E07000102,E07000102.1
508948.82069079,195983.19278405,23071,FALSE,1,E07000102,E07000102.1
508695.91073469,195580.27325177,23072,FALSE,1,E07000102,E07000102.1
509002.21078791,195235.77648633,23073,FALSE,1,E07000102,E07000102.1
508818.70904613,194781.65765609,23074,FALSE,1,E07000102,E07000102.1
509119.00700322,194759.25830443,23075,FALSE,1,E07000102,E07000102.1
510063.72753647,194656.35307793,23076,FALSE,1,E07000102,E07000102.1
510479.94965303,195092.8676179,23077,FALSE,1,E07000102,E07000102.1
511216.9549693,194433.43063568,23078,FALSE,1,E07000102,E07000102.1
511728.96723647,194654.12696158,23079,FALSE,1,E07000102,E07000102.1
512387.68616186,194460.70475776,23080,FALSE,1,E07000102,E07000102.1
